"route_id","hook_id","hook_name","detector_status","engine_call_scope","hook_asserted_event_classes","hook_refresh_predicate_classes","variant_id","variant_name","base_pattern_id","strategy_family_id","terminal_direction","direction_hint","direction_compatibility","location_code","location_match","first_predicate_id","first_predicate_classes","matched_first_classes","matched_update_classes","matched_invalidation_classes","route_roles","runtime_route_enabled","direct_order_authority","status"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-SESSION_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-SESSION_EXTREME-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / LONG / Session Low","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","SESSION_EXTREME","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-PREVIOUS_DAY_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-PREVIOUS_DAY_EXTREME-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / LONG / Previous Day Low","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","PREVIOUS_DAY_EXTREME","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-ROLLING_5M_EXTREME-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / LONG / Rolling 5m Low","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-VALUE_AREA_EDGE-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-VALUE_AREA_EDGE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / LONG / Value Area Low","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","VALUE_AREA_EDGE","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-PROFILE_HVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-PROFILE_HVN-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / LONG / Profile HVN","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_HVN","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-SESSION_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-SESSION_EXTREME-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / SHORT / Session High","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","SESSION_EXTREME","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-PREVIOUS_DAY_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-PREVIOUS_DAY_EXTREME-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / SHORT / Previous Day High","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","PREVIOUS_DAY_EXTREME","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-ROLLING_5M_EXTREME-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / SHORT / Rolling 5m High","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-VALUE_AREA_EDGE-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-VALUE_AREA_EDGE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / SHORT / Value Area High","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","VALUE_AREA_EDGE","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-PROFILE_HVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-SHORT-PROFILE_HVN-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / SHORT / Profile HVN","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_HVN","False","OPR-205","FOOTPRINT_IMBALANCE TREND_CONTEXT","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-BEST_BID_ASK-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-BEST_BID_ASK-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation / LONG / Best Bid","PAT-BI-BID-PERSIST-BUYCONFIRM-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","BEST_BID_ASK","False","OPR-215","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-VISIBLE_BOOK_WALL-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation / LONG / Visible Bid Wall","PAT-BI-BID-PERSIST-BUYCONFIRM-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","VISIBLE_BOOK_WALL","False","OPR-215","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-ROLLING_5M_EXTREME-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation / LONG / Rolling 5m Low","PAT-BI-BID-PERSIST-BUYCONFIRM-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-215","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-SESSION_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-SESSION_EXTREME-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation / LONG / Session Low","PAT-BI-BID-PERSIST-BUYCONFIRM-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","SESSION_EXTREME","False","OPR-215","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-PROFILE_LVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-BID-PERSIST-BUYCONFIRM-LONG-PROFILE_LVN-001","Book Imbalance / Persistent Bid Skew / Buy-Flow Confirmation / LONG / Profile LVN","PAT-BI-BID-PERSIST-BUYCONFIRM-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_LVN","False","OPR-215","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-BEST_BID_ASK-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-BEST_BID_ASK-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Best Ask","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","STR-BOOK-IMBALANCE","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","BEST_BID_ASK","False","OPR-220","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-VISIBLE_BOOK_WALL-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-VISIBLE_BOOK_WALL-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Visible Ask Wall","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","STR-BOOK-IMBALANCE","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","VISIBLE_BOOK_WALL","False","OPR-220","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-ROLLING_5M_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Rolling 5m High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","STR-BOOK-IMBALANCE","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-220","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-SESSION_EXTREME-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Session High","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","STR-BOOK-IMBALANCE","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","SESSION_EXTREME","False","OPR-220","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-ASK-PERSIST-SELLCONFIRM-SHORT-PROFILE_LVN-001","Book Imbalance / Persistent Ask Skew / Sell-Flow Confirmation / SHORT / Profile LVN","PAT-BI-ASK-PERSIST-SELLCONFIRM-001","STR-BOOK-IMBALANCE","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_LVN","False","OPR-220","BOOK_IMBALANCE","","PRICE_PROGRESS","ABSORPTION_STATE","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"D06::VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-SKEW-NORESULT-FADE-LONG-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Best Bid","PAT-BI-SKEW-NORESULT-FADE-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","BEST_BID_ASK","False","OPR-224","BOOK_IMBALANCE","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-SKEW-NORESULT-FADE-LONG-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Visible Bid Wall","PAT-BI-SKEW-NORESULT-FADE-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","VISIBLE_BOOK_WALL","False","OPR-224","BOOK_IMBALANCE","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-BI-SKEW-NORESULT-FADE-LONG-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-SKEW-NORESULT-FADE-LONG-ROLLING_5M_EXTREME-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Rolling 5m Low","PAT-BI-SKEW-NORESULT-FADE-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-224","BOOK_IMBALANCE","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-BI-SKEW-NORESULT-FADE-LONG-SESSION_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-SKEW-NORESULT-FADE-LONG-SESSION_EXTREME-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Session Low","PAT-BI-SKEW-NORESULT-FADE-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","SESSION_EXTREME","False","OPR-224","BOOK_IMBALANCE","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-BI-SKEW-NORESULT-FADE-LONG-PROFILE_LVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-SKEW-NORESULT-FADE-LONG-PROFILE_LVN-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / LONG / Profile LVN","PAT-BI-SKEW-NORESULT-FADE-001","STR-BOOK-IMBALANCE","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_LVN","False","OPR-224","BOOK_IMBALANCE","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-BI-SKEW-NORESULT-FADE-SHORT-BEST_BID_ASK-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-SKEW-NORESULT-FADE-SHORT-BEST_BID_ASK-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / SHORT / Best Ask","PAT-BI-SKEW-NORESULT-FADE-001","STR-BOOK-IMBALANCE","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","BEST_BID_ASK","False","OPR-224","BOOK_IMBALANCE","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-BI-SKEW-NORESULT-FADE-SHORT-VISIBLE_BOOK_WALL-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-SKEW-NORESULT-FADE-SHORT-VISIBLE_BOOK_WALL-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / SHORT / Visible Ask Wall","PAT-BI-SKEW-NORESULT-FADE-001","STR-BOOK-IMBALANCE","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","VISIBLE_BOOK_WALL","False","OPR-224","BOOK_IMBALANCE","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-BI-SKEW-NORESULT-FADE-SHORT-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-BI-SKEW-NORESULT-FADE-SHORT-ROLLING_5M_EXTREME-001","Book Imbalance / One-Sided Skew / No Price Result / Fade / SHORT / Rolling 5m High","PAT-BI-SKEW-NORESULT-FADE-001","STR-BOOK-IMBALANCE","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-224","BOOK_IMBALANCE","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
